time,1,10,11,13,20,40,60,80,100,120,140,180,300,500
06/16,22.993635,23.062727,23.13,23.052223,23.115385,22.524616,21.585384,20.803572,20.157145,19.273571,18.377857,16.894285,14.126667,11.025
06/17,23.044546,23.08909,23.19,23.101112,23.166924,22.599232,21.625385,20.795,20.118572,19.258572,18.337858,16.821428,14.144166,10.95625
06/18,23.056364,23.104546,23.26,23.11,23.180769,22.590769,21.67154,20.742857,19.98643,19.295,18.432858,16.917858,14.086666,10.96
06/19,23.111666,23.113636,23.32,23.19875,23.253334,22.651539,21.65231,20.681429,20.042143,19.264286,18.44,16.920713,14.052501,10.934999
06/20,23.125834,23.142727,23.41,23.2325,23.298332,22.74077,21.656155,20.719286,20.1,19.317142,18.509998,16.928572,14.089168,10.93375
06/21,23.1625,23.18909,23.47,23.158888,23.346666,22.816923,21.654615,20.737856,20.077145,19.309284,18.572857,16.997858,14.135834,10.9275
06/22,23.153334,23.175453,23.53,23.25,23.24923,22.84,21.720768,20.695713,20.082142,19.311428,18.522142,16.98,14.224167,10.9325
06/23,23.1725,23.194546,23.57,23.27125,23.273075,22.808462,21.713076,20.67,20.079285,19.407145,18.529285,16.98643,14.233334,10.995
06/24,23.246666,23.256363,23.66,23.214445,23.410002,22.844616,21.738462,20.713572,20.120714,19.469286,18.575714,16.971428,14.225833,10.9875
06/25,23.275,23.296364,23.74,23.207777,23.410833,22.811537,21.714617,20.678572,20.122858,19.487143,18.556429,16.935,14.236667,10.97125
06/26,23.311666,23.34091,23.72,23.263332,23.440834,22.757692,21.67923,20.752142,20.145716,19.485,18.61143,16.940714,14.295834,10.91375
06/27,23.35,23.359093,23.6,23.277779,23.363077,22.74077,21.635386,20.78143,20.141428,19.490713,18.744999,17.003572,14.29,10.9525
06/28,23.404167,23.433636,23.61,23.49,23.403847,22.746922,21.743845,20.806429,20.244999,19.556429,18.679287,17.088572,14.302501,10.9375
06/29,23.359093,23.447271,23.57,23.385555,23.4925,22.799232,21.806152,20.824286,20.242142,19.572857,18.744999,17.141428,14.2575,10.945
06/30,23.402727,23.49273,23.56,23.404444,23.514168,22.836924,21.76769,20.867857,20.335001,19.591429,18.77,17.127142,14.271667,10.88375
07/01,23.438183,23.54091,23.63,23.465555,23.691816,22.81,21.788462,20.86143,20.310715,19.565714,18.794285,17.200714,14.275833,10.8075
07/02,23.450909,23.52,23.59,23.454445,23.702728,22.87077,21.83154,20.767141,20.202143,19.472857,18.685,17.16643,14.175,10.828751
07/03,23.451818,23.525454,23.55,23.49,23.615831,22.855385,21.818462,20.745714,20.09,19.383572,18.601427,17.08,14.186667,10.82625
07/04,23.481817,23.53818,23.41,23.517778,23.621666,22.852306,21.775387,20.699999,19.967144,19.255713,18.436428,17.0,14.1825,10.8425
07/05,23.532728,23.57091,23.52,23.65625,23.641668,22.840769,21.77,20.651428,19.847141,19.09643,18.244999,16.883572,14.150001,10.85125
07/06,23.564545,23.562727,23.48,23.6475,23.717274,22.852306,21.715384,20.554287,19.807142,18.967144,18.142141,16.850714,14.1375,10.8550005
07/07,23.597273,23.577272,23.46,23.599998,23.678335,22.853848,21.584616,20.402859,19.692858,18.908571,18.118572,16.819286,14.146667,10.88
07/08,23.621819,23.577272,23.41,23.685,23.665,22.733076,21.563078,20.359285,19.630001,18.838572,18.049286,16.710714,14.151668,10.8925
07/09,23.695454,23.617273,23.51,23.735,23.7125,22.74923,21.486925,20.42,19.697859,18.85,17.931429,16.668571,14.13,10.88
07/10,23.776365,23.698181,23.54,23.692223,23.7475,22.835386,21.548462,20.413572,19.657856,18.81,17.962858,16.623571,14.114166,10.85125
07/11,23.832727,23.800909,23.6,23.86375,23.81,22.928463,21.664614,20.352858,19.545715,18.632143,17.837858,16.565,14.131667,10.90875
07/12,23.861818,23.827272,23.63,23.822222,23.849998,22.882307,21.555386,20.377857,19.492857,18.661428,17.816427,16.532858,14.166667,10.89625
07/13,23.886364,23.866364,23.64,23.938751,23.9125,22.899231,21.590769,20.365,19.497858,18.655,17.84,16.547857,14.164166,10.91
07/14,23.873634,23.886364,23.65,23.900002,23.946665,22.891539,21.49923,20.392141,19.524286,18.65643,17.869286,16.592857,14.146667,10.85625
07/15,23.92091,23.917273,23.74,23.914444,23.976667,22.945385,21.443077,20.395,19.53143,18.669285,17.957142,16.571428,14.134167,10.83
